,FIPS,County Name,Agency name,State,Latitude,Longitude,2012 Crimes,2013 Crimes,2014 Crimes,2015 Crimes,2016 Crimes,Total Crimes,FIPS_block
1901,33015,Rockingham,Plaistow,New Hampshire,42.8364781,-71.0947805,0.0,1.0,0.0,0.0,0.0,1.0,330151011001006
1892,33015,Rockingham,Londonderry,New Hampshire,42.86512980000001,-71.3739272,0.0,1.0,0.0,0.0,0.0,1.0,330150037012022
1907,33015,Rockingham,Windham,New Hampshire,42.8006441,-71.30422899999998,0.0,1.0,0.0,0.0,0.0,1.0,330151061021000
1904,33015,Rockingham,Sandown,New Hampshire,42.928698,-71.1870053,0.0,0.0,0.0,0.0,1.0,1.0,330150520002066
1876,33017,Strafford,Durham,New Hampshire,43.1339545,-70.9264393,1.0,0.0,0.0,0.0,1.0,2.0,330170802032002
1903,33017,Strafford,Rochester,New Hampshire,43.304526,-70.97561859999998,3.0,0.0,0.0,0.0,0.0,3.0,330170843003014
1879,33017,Strafford,Farmington,New Hampshire,43.3897609,-71.065062,0.0,1.0,2.0,0.0,2.0,5.0,330170870001023
1896,33017,Strafford,Milton,New Hampshire,43.4440953,-71.00919979999998,1.0,0.0,0.0,0.0,0.0,1.0,330170880002018
1873,33017,Strafford,Dover,New Hampshire,43.1978624,-70.8736698,1.0,0.0,2.0,0.0,0.0,3.0,330170814001016
1862,33017,Strafford,Barrington,New Hampshire,43.222859899999996,-71.04700770000001,0.0,0.0,0.0,1.0,0.0,1.0,330170850002000
1869,33019,Sullivan,Claremont,New Hampshire,43.3728635,-72.33787439999998,0.0,0.0,0.0,0.0,1.0,1.0,330199759013029
2032,34001,Atlantic,Linwood,New Jersey,39.3398382,-74.5751557,0.0,0.0,0.0,0.0,1.0,1.0,340010126022008
1965,34001,Atlantic,Egg Harbor City,New Jersey,39.5287282,-74.64793639999998,1.0,0.0,0.0,0.0,0.0,1.0,340010106003047
2002,34001,Atlantic,Hammonton,New Jersey,39.63650560000001,-74.8023853,2.0,0.0,0.0,0.0,1.0,3.0,340010109003020
2093,34001,Atlantic,Northfield,New Jersey,39.37039420000001,-74.5501546,0.0,0.0,0.0,1.0,2.0,3.0,340010124012023
1912,34001,Atlantic,Atlantic City,New Jersey,39.3642834,-74.4229266,0.0,0.0,0.0,0.0,1.0,1.0,340010025002011
1985,34001,Atlantic,Galloway Township,New Jersey,39.4928235,-74.55968790000001,6.0,0.0,2.0,1.0,1.0,10.0,340010104013034
2054,34001,Atlantic,Margate City,New Jersey,39.327894,-74.50348579999998,1.0,1.0,0.0,0.0,0.0,2.0,340010130002011
2000,34001,Atlantic,"Hamilton Township, Atlantic County",New Jersey,39.494186299999996,-74.73476740000001,0.0,0.0,2.0,1.0,0.0,3.0,340010114011126
1966,34001,Atlantic,Egg Harbor Township,New Jersey,39.3822537,-74.6166192,5.0,3.0,1.0,1.0,0.0,10.0,340010118022027
2096,34003,Bergen,Oakland,New Jersey,41.0131529,-74.26431430000002,0.0,3.0,0.0,0.0,0.0,3.0,340030391001027
2102,34003,Bergen,Oradell,New Jersey,40.9587093,-74.0368064,0.0,0.0,2.0,0.0,0.0,2.0,340030400012012
1951,34003,Bergen,Cresskill,New Jersey,40.9414874,-73.9593041,0.0,0.0,0.0,0.0,1.0,1.0,340030080002017
1960,34003,Bergen,East Rutherford,New Jersey,40.833989,-74.0970865,0.0,0.0,0.0,0.0,1.0,1.0,340030120013008
1963,34003,Bergen,Edgewater,New Jersey,40.827044799999996,-73.97569399999998,0.0,0.0,0.0,0.0,1.0,1.0,340030130022006
2083,34003,Bergen,New Milford,New Jersey,40.9350986,-74.0190281,0.0,0.0,0.0,1.0,0.0,1.0,340030372012011
2103,34003,Bergen,Palisades Park,New Jersey,40.848155600000005,-73.99763899999998,2.0,0.0,0.0,0.0,0.0,2.0,340030411002003
2094,34003,Bergen,Norwood,New Jersey,40.9981532,-73.96180389999998,0.0,0.0,0.0,3.0,0.0,3.0,340030023003014
1972,34003,Bergen,Fair Lawn,New Jersey,40.9403762,-74.1318096,5.0,0.0,2.0,0.0,0.0,7.0,340030172002007
1969,34003,Bergen,Englewood,New Jersey,40.8928771,-73.9726381,0.0,0.0,1.0,2.0,0.0,3.0,340030154002018
1974,34003,Bergen,Fairview,New Jersey,40.812600599999996,-73.99902800000001,0.0,1.0,0.0,0.0,0.0,1.0,340030181005002
2073,34003,Bergen,Moonachie,New Jersey,40.8412111,-74.0451405,0.0,0.0,0.0,0.0,1.0,1.0,340030362001005
2065,34003,Bergen,Midland Park,New Jersey,40.98926429999999,-74.1406988,0.0,0.0,0.0,2.0,0.0,2.0,340030340005007
1978,34003,Bergen,Fort Lee,New Jersey,40.8509333,-73.9701381,1.0,2.0,5.0,0.0,2.0,10.0,340030192021013
1979,34003,Bergen,Franklin Lakes,New Jersey,41.016763899999994,-74.2057011,2.0,2.0,0.0,0.0,0.0,4.0,340030201002008
2057,34003,Bergen,Maywood,New Jersey,40.902599,-74.06180739999998,1.0,0.0,0.0,0.0,0.0,1.0,340030332002011
2046,34003,Bergen,Mahwah Township,New Jersey,41.0886216,-74.1435843,0.0,1.0,0.0,0.0,0.0,1.0,340030322012004
1990,34003,Bergen,Glen Rock,New Jersey,40.9628758,-74.1329207,1.0,0.0,0.0,1.0,0.0,2.0,340030221003022
1996,34003,Bergen,Hackensack,New Jersey,40.8859325,-74.0434736,0.0,0.0,0.0,0.0,4.0,4.0,340030231002029
2036,34003,Bergen,Lodi,New Jersey,40.8823215,-74.08319709999998,0.0,0.0,1.0,1.0,1.0,3.0,340030303002005
2105,34003,Bergen,Paramus,New Jersey,40.944542799999994,-74.0754189,2.0,1.0,2.0,2.0,1.0,8.0,340030424003001
1968,34003,Bergen,Elmwood Park,New Jersey,40.903987799999996,-74.118476,2.0,1.0,0.0,0.0,0.0,3.0,340030114002007
1946,34003,Bergen,Closter,New Jersey,40.9731536,-73.9615262,0.0,0.0,0.0,0.0,0.0,0.0,340030070012001
2014,34003,Bergen,Ho-Ho-Kus,New Jersey,40.99648639999999,-74.101253,0.0,0.0,0.0,1.0,0.0,1.0,340030270004009
2130,34003,Bergen,River Edge,New Jersey,40.92870980000001,-74.0398622,0.0,0.0,0.0,2.0,0.0,2.0,340030482005014
1909,34003,Bergen,Allendale,New Jersey,41.0414857,-74.129032,1.0,0.0,0.0,0.0,1.0,2.0,340030010001005
2193,34003,Bergen,Westwood,New Jersey,40.99120870000001,-74.0326395,1.0,0.0,0.0,0.0,0.0,1.0,340030591002006
2140,34003,Bergen,Rutherford,New Jersey,40.826489,-74.10680909999998,1.0,0.0,0.0,0.0,0.0,1.0,340030513006006
2106,34003,Bergen,Park Ridge,New Jersey,41.0375968,-74.04069559999999,1.0,0.0,0.0,0.0,0.0,1.0,340030430013024
1919,34003,Bergen,Bergenfield,New Jersey,40.927598700000004,-73.9973608,1.0,0.0,0.0,0.0,1.0,2.0,340030032003003
2127,34003,Bergen,Ridgefield Park,New Jersey,40.857044200000004,-74.0215285,0.0,0.0,1.0,0.0,0.0,1.0,340030461003005
2163,34003,Bergen,Teaneck Township,New Jersey,40.8932469,-74.0116536,3.0,0.0,0.0,0.0,0.0,3.0,340030542001018
2128,34003,Bergen,Ridgewood,New Jersey,40.9792645,-74.11653129999998,1.0,0.0,2.0,1.0,0.0,4.0,340030474002010
2141,34003,Bergen,Saddle Brook Township,New Jersey,40.9040085,-74.10073179999998,1.0,0.0,0.0,2.0,1.0,4.0,340030521002015
2176,34003,Bergen,Wallington,New Jersey,40.8531553,-74.11375370000002,0.0,0.0,0.0,1.0,0.0,1.0,340030572002019
2164,34003,Bergen,Tenafly,New Jersey,40.9253766,-73.96291540000001,1.0,0.0,0.0,0.0,0.0,1.0,340030551006025
2172,34003,Bergen,Upper Saddle River,New Jersey,41.0584299,-74.0984756,1.0,0.0,0.0,0.0,0.0,1.0,340030532005000
2074,34005,Burlington,Moorestown Township,New Jersey,39.968881700000004,-74.948886,1.0,1.0,1.0,0.0,1.0,4.0,340057005033005
1976,34005,Burlington,Florence Township,New Jersey,40.0967369,-74.7863387,1.0,0.0,0.0,0.0,0.0,1.0,340057013032067
2110,34005,Burlington,Pemberton Township,New Jersey,39.9600831,-74.58410889999998,2.0,1.0,2.0,0.0,3.0,8.0,340057022072036
2058,34005,Burlington,Medford Lakes,New Jersey,39.8623103,-74.80577339999998,0.0,0.0,0.0,1.0,0.0,1.0,340057039002004
2053,34005,Burlington,Maple Shade Township,New Jersey,39.9526127,-74.99239150000001,2.0,1.0,1.0,0.0,0.0,4.0,340057004031018
2050,34005,Burlington,"Mansfield Township, Burlington County",New Jersey,40.071310600000004,-74.72200169999998,0.0,0.0,2.0,0.0,0.0,2.0,340057014011099
2190,34005,Burlington,Westampton Township,New Jersey,40.0205975,-74.7922202,2.0,0.0,1.0,0.0,0.0,3.0,340057027003042
2043,34005,Burlington,Lumberton Township,New Jersey,39.967648200000006,-74.8003877,0.0,2.0,0.0,0.0,0.0,2.0,340057031043020
2194,34005,Burlington,Willingboro Township,New Jersey,40.028847999999996,-74.89164579999998,1.0,0.0,0.0,0.0,0.0,1.0,340057028051030
2059,34005,Burlington,Medford Township,New Jersey,39.86618259999999,-74.8390162,12.0,6.0,7.0,3.0,3.0,31.0,340057038031022
2077,34005,Burlington,Mount Holly Township,New Jersey,39.9931438,-74.78793929999998,0.0,0.0,0.0,0.0,0.0,0.0,340057026033019
1926,34005,Burlington,Bordentown Township,New Jersey,40.1480827,-74.69457369999998,0.0,0.0,1.0,3.0,0.0,4.0,340057042004012
2132,34005,Burlington,Riverside Township,New Jersey,40.032333799999996,-74.9573908,4.0,0.0,0.0,0.0,0.0,4.0,340057007022004
1953,34005,Burlington,Delran Township,New Jersey,40.01589179999999,-74.9564247,0.0,2.0,0.0,4.0,0.0,6.0,340057006032041
2078,34005,Burlington,Mount Laurel Township,New Jersey,39.934002,-74.89099879999998,7.0,1.0,1.0,2.0,2.0,13.0,340057029102004
1970,34005,Burlington,Evesham Township,New Jersey,39.8522951,-74.88579890000003,10.0,8.0,10.0,6.0,5.0,39.0,340057040123013
1932,34005,Burlington,Burlington,New Jersey,40.071222,-74.86488729999998,0.0,0.0,0.0,0.0,0.0,0.0,340057012052026
1933,34005,Burlington,Burlington Township,New Jersey,40.056147100000004,-74.84588219999998,0.0,1.0,0.0,0.0,0.0,1.0,340057011021038
1962,34005,Burlington,Eastampton Township,New Jersey,40.003381299999994,-74.756468,1.0,1.0,0.0,1.0,0.0,3.0,340057025002011
2090,34005,Burlington,North Hanover Township,New Jersey,40.07234090000001,-74.58147729999999,1.0,0.0,0.0,0.0,0.0,1.0,340057045002028
1952,34005,Burlington,Delanco Township,New Jersey,40.050666899999996,-74.9535016,2.0,0.0,0.0,0.0,0.0,2.0,340057008003020
2133,34005,Burlington,Riverton,New Jersey,40.011500899999994,-75.0148931,0.0,0.0,1.0,0.0,0.0,1.0,340057002001011
1942,34005,Burlington,Cinnaminson Township,New Jersey,39.9969646,-74.99276929999998,0.0,1.0,0.0,0.0,1.0,2.0,340057003032034
2104,34005,Burlington,Palmyra,New Jersey,40.0070565,-75.0282271,4.0,1.0,1.0,1.0,0.0,7.0,340057001032021
2045,34007,Camden,Magnolia,New Jersey,39.8545581,-75.03905909999999,0.0,0.0,0.0,0.0,2.0,2.0,340076073002008
1999,34007,Camden,Haddonfield,New Jersey,39.891502200000005,-75.03767069999998,1.0,1.0,0.0,0.0,0.0,2.0,340076064002002
1998,34007,Camden,Haddon Township,New Jersey,39.910517600000006,-75.0497448,2.0,1.0,0.0,0.0,0.0,3.0,340076038002013
2196,34007,Camden,Winslow Township,New Jersey,39.6573556,-74.8623203,0.0,0.0,1.0,0.0,1.0,2.0,340076092054019
1947,34007,Camden,Collingswood,New Jersey,39.9181686,-75.07128399999998,0.0,0.0,1.0,1.0,0.0,2.0,340076043001005
2031,34007,Camden,Lindenwold,New Jersey,39.820168100000004,-74.9851678,0.0,0.0,0.0,0.0,1.0,1.0,340076077023020
2111,34007,Camden,Pennsauken Township,New Jersey,39.9562052,-75.058009,1.0,1.0,0.0,0.0,0.0,2.0,340076030022019
1992,34007,Camden,Gloucester Township,New Jersey,39.7933809,-75.0494329,0.0,2.0,0.0,0.0,0.0,2.0,340076082101007
1987,34007,Camden,Gibbsboro,New Jersey,39.838169799999996,-74.9648887,1.0,0.0,0.0,1.0,0.0,2.0,340076076002019
2114,34007,Camden,Pine Hill,New Jersey,39.784281299999996,-74.99211079999998,1.0,1.0,0.0,0.0,0.0,2.0,340076085042005
2181,34007,Camden,Waterford Township,New Jersey,39.771287,-74.886909,1.0,0.0,0.0,0.0,0.0,1.0,340076089012046
1937,34007,Camden,Camden ,New Jersey,39.9259463,-75.1196199,1.0,0.0,0.0,0.0,0.0,1.0,340076018001035
2175,34007,Camden,Voorhees Township,New Jersey,39.851944700000004,-74.961517,0.0,3.0,1.0,2.0,2.0,8.0,340076075022026
2139,34007,Camden,Runnemede,New Jersey,39.85233579999999,-75.0679497,3.0,1.0,0.0,0.0,0.0,4.0,340076072004000
2162,34007,Camden,Stratford,New Jersey,39.82678070000001,-75.01544609999998,0.0,0.0,2.0,0.0,0.0,2.0,340076112003007
1991,34007,Camden,Gloucester City,New Jersey,39.8917799,-75.1162863,0.0,0.0,0.0,1.0,0.0,1.0,340076051001032
2097,34009,Cape May,Ocean City,New Jersey,39.277615600000004,-74.5746001,0.0,0.0,2.0,0.0,0.0,2.0,340090201014034
2042,34009,Cape May,Lower Township,New Jersey,38.9745287,-74.9003335,1.0,1.0,0.0,1.0,0.0,3.0,340090217023000
2092,34009,Cape May,North Wildwood,New Jersey,39.0006686,-74.79933299999998,1.0,0.0,0.0,0.0,0.0,1.0,340090213002029
2062,34009,Cape May,Middle Township,New Jersey,39.1201616,-74.8451915,0.0,0.0,1.0,0.0,0.0,1.0,340090210022008
2161,34009,Cape May,Stone Harbor,New Jersey,39.0464066,-74.76436079999998,0.0,0.0,0.0,1.0,0.0,1.0,340090209011152
2146,34009,Cape May,Sea Isle City,New Jersey,39.1534477,-74.6929387,1.0,0.0,0.0,0.0,1.0,2.0,340090208004017
2174,34011,Cumberland,Vineland,New Jersey,39.4863773,-75.02596369999998,0.0,1.0,1.0,0.0,4.0,6.0,340110411002016
1930,34011,Cumberland,Bridgeton,New Jersey,39.427337,-75.2340768,1.0,0.0,0.0,0.0,0.0,1.0,340110201001028
2066,34013,Essex,Millburn Township,New Jersey,40.7340454,-74.3206696,0.0,0.0,0.0,1.0,0.0,1.0,340130200001001
2070,34013,Essex,Montclair,New Jersey,40.825900700000005,-74.2090053,6.0,6.0,0.0,3.0,4.0,19.0,340130165005010
1973,34013,Essex,"Fairfield Township, Essex County",New Jersey,40.8837406,-74.3059959,0.0,0.0,0.0,1.0,0.0,1.0,340130216014007
2035,34013,Essex,Livingston Township,New Jersey,40.7862871,-74.3300842,0.0,2.0,1.0,2.0,2.0,7.0,340130207004003
2085,34013,Essex,Newark,New Jersey,40.735657,-74.1723667,4.0,2.0,5.0,0.0,2.0,13.0,340130081001013
1959,34013,Essex,East Orange,New Jersey,40.767323,-74.20486770000001,1.0,1.0,0.0,0.0,1.0,3.0,340130104001006
2095,34013,Essex,Nutley Township,New Jersey,40.822316799999996,-74.15987249999998,2.0,3.0,2.0,0.0,1.0,8.0,340130138001000
1936,34013,Essex,Caldwell,New Jersey,40.8398218,-74.27653659999999,0.0,1.0,0.0,0.0,0.0,1.0,340130217021000
2154,34013,Essex,South Orange,New Jersey,40.7489277,-74.26099029999999,0.0,1.0,0.0,0.0,2.0,3.0,340130193001001
1923,34013,Essex,Bloomfield,New Jersey,40.806754600000005,-74.1854209,0.0,0.0,0.0,0.0,1.0,1.0,340130152002004
2173,34013,Essex,Verona,New Jersey,40.82980060000001,-74.24016089999998,2.0,1.0,2.0,6.0,0.0,11.0,340130211004004
2019,34013,Essex,Irvington,New Jersey,40.7263249,-74.22864349999998,0.0,0.0,0.0,0.0,0.0,0.0,340130119002006
1989,34013,Essex,Glen Ridge,New Jersey,40.805378000000005,-74.20375659999998,1.0,1.0,1.0,0.0,0.0,3.0,340130160004004
2184,34013,Essex,West Caldwell Township,New Jersey,40.8409329,-74.30181540000001,0.0,1.0,0.0,0.0,0.0,1.0,340130218011000
2188,34013,Essex,West Orange,New Jersey,40.7985699,-74.23908279999998,1.0,0.0,0.0,0.0,0.0,1.0,340130175001006
1917,34013,Essex,Belleville,New Jersey,40.7936744,-74.15004689999998,0.0,0.0,0.0,2.0,0.0,2.0,340130144002009
2006,34015,Gloucester,Harrison Township,New Jersey,39.72964930000001,-75.207737,2.0,1.0,2.0,1.0,1.0,7.0,340155020022054
2037,34015,Gloucester,Logan Township,New Jersey,39.7847179,-75.34918499999998,0.0,1.0,0.0,0.0,0.0,1.0,340155024002065
2199,34015,Gloucester,Woodbury Heights,New Jersey,39.817058,-75.1551776,1.0,1.0,0.0,0.0,0.0,2.0,340155009002004
2198,34015,Gloucester,Woodbury,New Jersey,39.83816909999999,-75.15267740000002,3.0,5.0,14.0,5.0,11.0,38.0,340155010021008
1967,34015,Gloucester,Elk Township,New Jersey,39.6644095,-75.14286320000002,0.0,0.0,1.0,0.0,0.0,1.0,340155019003023
1980,34015,Gloucester,"Franklin Township, Gloucester County",New Jersey,39.600156,-75.03775019999998,1.0,1.0,0.0,0.0,0.0,2.0,340155017013008
2178,34015,Gloucester,"Washington Township, Gloucester County",New Jersey,39.75613870000001,-75.07279559999998,0.0,2.0,0.0,1.0,1.0,4.0,340155012021000
2192,34015,Gloucester,Westville,New Jersey,39.8678912,-75.13156490000001,1.0,0.0,0.0,0.0,0.0,1.0,340155001004007
2201,34015,Gloucester,Woolwich Township,New Jersey,39.737154,-75.30962889999998,0.0,1.0,0.0,0.0,1.0,2.0,340155022002026
2109,34015,Gloucester,Paulsboro,New Jersey,39.830391,-75.24046070000001,1.0,1.0,0.0,0.0,0.0,2.0,340155004002008
2116,34015,Gloucester,Pitman,New Jersey,39.732892,-75.13156509999999,0.0,7.0,6.0,0.0,0.0,13.0,340155013021004
1988,34015,Gloucester,Glassboro,New Jersey,39.70289229999999,-75.1118422,2.0,10.0,2.0,18.0,2.0,34.0,340155014023018
2052,34015,Gloucester,Mantua Township,New Jersey,39.781832200000004,-75.1821597,0.0,0.0,0.0,0.0,0.0,0.0,340155007015000
2153,34015,Gloucester,South Harrison Township,New Jersey,39.7001137,-75.2579635,1.0,0.0,0.0,0.0,0.0,1.0,340155021001031
2185,34015,Gloucester,West Deptford Township,New Jersey,39.831837799999995,-75.18955759999999,3.0,5.0,2.0,3.0,1.0,14.0,340155002041014
1957,34015,Gloucester,East Greenwich Township,New Jersey,39.797599299999995,-75.2362381,2.0,0.0,0.0,0.0,0.0,2.0,340155006002009
2068,34015,Gloucester,"Monroe Township, Gloucester County",New Jersey,39.6747922,-74.9910112,1.0,0.0,2.0,2.0,0.0,5.0,340155016044010
2183,34017,Hudson,Weehawken Township,New Jersey,40.7663711,-74.02537149999998,1.0,1.0,1.0,0.0,0.0,3.0,340170182001003
1915,34017,Hudson,Bayonne,New Jersey,40.6687141,-74.11430909999999,1.0,0.0,0.0,1.0,0.0,2.0,340170107003000
2148,34017,Hudson,Secaucus,New Jersey,40.7895453,-74.05652979999998,1.0,2.0,0.0,2.0,3.0,8.0,340170199001009
2005,34017,Hudson,Harrison,New Jersey,40.7464901,-74.1562551,1.0,0.0,0.0,0.0,0.0,1.0,340170138001000
2087,34017,Hudson,North Bergen Township,New Jersey,40.8042674,-74.012084,0.0,0.0,1.0,1.0,0.0,2.0,340170144004008
2170,34017,Hudson,Union City,New Jersey,40.779545500000005,-74.02375119999998,0.0,1.0,5.0,1.0,0.0,7.0,340170162002001
2015,34017,Hudson,Hoboken,New Jersey,40.7439905,-74.0323626,5.0,6.0,7.0,4.0,2.0,24.0,340170188002002
1995,34017,Hudson,Guttenberg,New Jersey,40.7920454,-74.0037505,1.0,0.0,0.0,1.0,0.0,2.0,340170150022002
2023,34017,Hudson,Jersey City,New Jersey,40.72815749999999,-74.0776417,1.0,3.0,2.0,0.0,4.0,10.0,340170027001006
2025,34017,Hudson,Kearny,New Jersey,40.7684342,-74.1454214,5.0,0.0,3.0,0.0,0.0,8.0,340170126003000
2125,34019,Hunterdon,Raritan Township,New Jersey,40.5041636,-74.89749250000001,0.0,0.0,0.0,0.0,0.0,0.0,340190113021027
1945,34019,Hunterdon,Clinton Township,New Jersey,40.6306905,-74.8684564,1.0,0.0,0.0,0.0,0.0,1.0,340190110022058
2008,34019,Hunterdon,High Bridge,New Jersey,40.6670454,-74.8957231,0.0,0.0,0.0,1.0,0.0,1.0,340190109001022
2126,34019,Hunterdon,Readington Township,New Jersey,40.5687141,-74.73766189999998,0.0,1.0,1.0,0.0,1.0,3.0,340190112012013
1971,34021,Mercer,Ewing Township,New Jersey,40.2599864,-74.79091249999998,5.0,1.0,3.0,1.0,1.0,11.0,340210036022010
2168,34021,Mercer,Trenton,New Jersey,40.2205824,-74.75971700000001,0.0,1.0,1.0,0.0,1.0,3.0,340210009002047
2189,34021,Mercer,West Windsor Township,New Jersey,40.298326200000005,-74.618634,1.0,0.0,0.0,1.0,0.0,2.0,340210043073018
2011,34021,Mercer,Hightstown,New Jersey,40.2695538,-74.5232089,2.0,3.0,2.0,1.0,0.0,8.0,340210044032000
2017,34021,Mercer,Hopewell Township,New Jersey,40.343784,-74.8156199,0.0,0.0,1.0,1.0,1.0,3.0,340210038002014
2001,34021,Mercer,"Hamilton Township, Mercer County",New Jersey,40.2115109,-74.6796651,1.0,0.0,1.0,2.0,2.0,6.0,340210030091001
1961,34021,Mercer,East Windsor Township,New Jersey,40.2677539,-74.5402506,2.0,1.0,0.0,3.0,2.0,8.0,340210044051005
2134,34021,Mercer,Robbinsville Township,New Jersey,40.2162036,-74.61953270000001,3.0,3.0,2.0,0.0,1.0,9.0,340210043091016
2121,34021,Mercer,Princeton,New Jersey,40.3572976,-74.66722259999999,0.0,0.0,0.0,3.0,3.0,6.0,340210042014011
2122,34021,Mercer,Princeton Township,New Jersey,40.3572976,-74.66722259999999,2.0,0.0,0.0,0.0,0.0,2.0,340210042014011
2028,34021,Mercer,"Lawrence Township, Mercer County",New Jersey,40.2778055,-74.7294313,0.0,1.0,2.0,0.0,0.0,3.0,340210032022010
2101,34023,Middlesex,Old Bridge Township,New Jersey,40.4128551,-74.307282,4.0,1.0,0.0,0.0,0.0,5.0,340230078012057
1955,34023,Middlesex,Dunellen,New Jersey,40.5892696,-74.47182009999999,0.0,0.0,1.0,0.0,1.0,2.0,340230003003010
1964,34023,Middlesex,Edison Township,New Jersey,40.5187154,-74.4120953,6.0,0.0,0.0,2.0,3.0,11.0,340230015062019
2082,34023,Middlesex,New Brunswick,New Jersey,40.4862157,-74.4518188,10.0,4.0,4.0,11.0,7.0,36.0,340230056023011
2152,34023,Middlesex,South Brunswick Township,New Jersey,40.3806901,-74.5316938,4.0,4.0,6.0,10.0,14.0,38.0,340230085034000
2088,34023,Middlesex,North Brunswick Township,New Jersey,40.45251629999999,-74.47667120000001,0.0,3.0,1.0,1.0,1.0,6.0,340230062071019
2157,34023,Middlesex,Spotswood,New Jersey,40.391774,-74.3984834,1.0,2.0,0.0,0.0,1.0,4.0,340230081013002
2021,34023,Middlesex,Jamesburg,New Jersey,40.352607899999995,-74.4401513,1.0,0.0,0.0,0.0,0.0,1.0,340230083001037
1956,34023,Middlesex,East Brunswick Township,New Jersey,40.431695500000004,-74.4049778,3.0,12.0,8.0,8.0,8.0,39.0,340230065002028
2069,34023,Middlesex,"Monroe Township, Middlesex County",New Jersey,40.336419,-74.43304739999998,12.0,10.0,11.0,8.0,0.0,41.0,340230082082056
2061,34023,Middlesex,Metuchen,New Jersey,40.5431598,-74.36320490000001,0.0,0.0,1.0,0.0,1.0,2.0,340230020001038
1939,34023,Middlesex,Carteret,New Jersey,40.5773266,-74.2282005,0.0,0.0,1.0,0.0,0.0,1.0,340230038001012
2117,34023,Middlesex,Plainsboro Township,New Jersey,40.338254299999996,-74.58529200000001,0.0,0.0,0.0,0.0,1.0,1.0,340230086022005
2115,34023,Middlesex,Piscataway Township,New Jersey,40.554887,-74.4642861,2.0,2.0,2.0,5.0,1.0,12.0,340230006032019
2143,34023,Middlesex,Sayreville,New Jersey,40.45940210000001,-74.360846,1.0,0.0,0.0,0.0,0.0,1.0,340230071012001
2009,34023,Middlesex,Highland Park,New Jersey,40.495937899999994,-74.4243178,11.0,5.0,4.0,3.0,3.0,26.0,340230013001010
2151,34023,Middlesex,South Amboy,New Jersey,40.4778838,-74.290702,0.0,0.0,0.0,1.0,0.0,1.0,340230075003039
2197,34023,Middlesex,Woodbridge Township,New Jersey,40.557598600000006,-74.2846022,7.0,3.0,7.0,2.0,1.0,20.0,340230029022016
2155,34023,Middlesex,South Plainfield,New Jersey,40.5792701,-74.4115401,3.0,2.0,1.0,2.0,0.0,8.0,340230009023014
2156,34023,Middlesex,South River,New Jersey,40.446495,-74.38598309999998,0.0,0.0,0.0,1.0,1.0,2.0,340230068004017
1949,34023,Middlesex,Cranbury Township,New Jersey,40.3025907,-74.511172,3.0,0.0,3.0,0.0,0.0,6.0,340230087001055
2063,34023,Middlesex,Middlesex,New Jersey,40.572603,-74.4926541,5.0,1.0,1.0,1.0,0.0,8.0,340230002002014
2024,34025,Monmouth,Keansburg,New Jersey,40.4417743,-74.1298643,8.0,3.0,4.0,2.0,5.0,22.0,340258016003018
2145,34025,Monmouth,Sea Girt,New Jersey,40.1320592,-74.0345813,0.0,0.0,0.0,1.0,0.0,1.0,340258092001022
2099,34025,Monmouth,"Ocean Township, Monmouth County",New Jersey,40.2479729,-74.029843,0.0,0.0,0.0,0.0,6.0,6.0,340258066002005
1948,34025,Monmouth,Colts Neck Township,New Jersey,40.287610799999996,-74.1723652,3.0,3.0,3.0,1.0,0.0,10.0,340258099022006
2138,34025,Monmouth,Rumson,New Jersey,40.372054,-73.99902689999998,0.0,0.0,2.0,0.0,0.0,2.0,340258039001013
2100,34025,Monmouth,Oceanport,New Jersey,40.318166299999994,-74.0151382,0.0,1.0,0.0,0.0,0.0,1.0,340258053002006
2149,34025,Monmouth,Shrewsbury,New Jersey,40.3295547,-74.06152850000001,0.0,2.0,0.0,0.0,0.0,2.0,340258123001002
1918,34025,Monmouth,Belmar,New Jersey,40.1784471,-74.02180369999998,1.0,0.0,0.0,0.0,0.0,1.0,340258084021014
2158,34025,Monmouth,Spring Lake,New Jersey,40.1534476,-74.0281925,0.0,0.0,1.0,0.0,0.0,1.0,340258091004010
2047,34025,Monmouth,Manalapan Township,New Jersey,40.2859203,-74.348582,10.0,3.0,3.0,4.0,3.0,23.0,340258102001019
2048,34025,Monmouth,Manasquan,New Jersey,40.113692799999995,-74.0376355,4.0,3.0,1.0,1.0,1.0,10.0,340258093023035
1913,34025,Monmouth,Atlantic Highlands,New Jersey,40.4078864,-74.034306,0.0,0.0,1.0,0.0,0.0,1.0,340258002003032
1911,34025,Monmouth,Asbury Park,New Jersey,40.2203907,-74.01208170000001,0.0,1.0,1.0,0.0,0.0,2.0,340258070035008
